date,year,quarter,month_number,month_name,region,zone,main_city,visitor_type,travel_purpose,accommodation_type,visitors,tourist_nights,spend_sar,rooms_available,rooms_sold,occupancy_rate,average_daily_rate_sar,room_revenue_sar,cancellation_rate,satisfaction_score
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Domestic,Events,Serviced Apartment,358,657,270317,5252,198,0.0377,353.92,70076,0.0939,4.29
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Domestic,Events,Resort,195,396,176507,4919,91,0.0185,707.63,64394,0.0813,3.87
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Domestic,Events,Other Paid Accommodation,159,294,129308,6897,79,0.0115,250.21,19766,0.0826,4.54
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Leisure,Hotel,2741,11391,8480154,8945,3845,0.4298,521.28,2004328,0.0486,3.98
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Leisure,Serviced Apartment,1272,5123,4048499,6116,1246,0.2037,366.95,457214,0.0542,4.26
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Leisure,Resort,656,2826,2113204,6612,711,0.1075,578.64,411416,0.0877,4.31
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Leisure,Other Paid Accommodation,550,2148,1432999,5828,679,0.1165,237.34,161153,0.061,4.14
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Business,Hotel,1598,6951,4986848,7284,1969,0.2703,476.06,937354,0.089,4.07
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Business,Serviced Apartment,478,2014,1523094,5673,515,0.0908,332.5,171235,0.0982,4.26
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Business,Resort,274,1043,749189,5544,270,0.0487,679.12,183363,0.0553,4.25
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Business,Other Paid Accommodation,289,1213,925305,5183,318,0.0614,257.17,81779,0.0886,4.66
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Religious,Hotel,223,1181,848841,6267,300,0.0479,553.69,166105,0.051,4.36
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Religious,Serviced Apartment,77,427,300498,5381,115,0.0214,352.85,40577,0.0601,4.05
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Religious,Resort,50,259,184934,4712,68,0.0144,662.09,45022,0.0931,4.19
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Religious,Other Paid Accommodation,50,256,218743,7497,65,0.0087,263.54,17130,0.0677,4.55
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Family Visit,Hotel,1572,6633,4285138,6340,1827,0.2882,528.26,965139,0.0396,4.09
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Family Visit,Serviced Apartment,639,2507,1920607,7140,713,0.0999,359.39,256247,0.0195,3.94
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Family Visit,Resort,388,1583,1294355,4936,424,0.0859,749.7,317871,0.0725,4.37
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Family Visit,Other Paid Accommodation,286,1136,817470,4871,305,0.0626,259.92,79274,0.0722,4.27
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Events,Hotel,516,2052,1561135,5859,603,0.1029,475.55,286754,0.019,4.31
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Events,Serviced Apartment,209,870,662311,6173,229,0.0371,342.2,78363,0.072,3.85
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Events,Resort,110,460,383938,4857,128,0.0264,772.91,98932,0.0491,4.61
2023-03-01,2023,Q1,3,Mar,Asir,Southern,Abha,Inbound,Events,Other Paid Accommodation,116,486,357405,6790,143,0.0211,241.57,34545,0.1057,4.48
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Leisure,Hotel,3902,8388,3644881,10537,2015,0.1912,480.97,969151,0.036,4.39
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Leisure,Serviced Apartment,1452,3105,1447439,8477,711,0.0839,314.2,223393,0.0506,3.86
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Leisure,Resort,759,1592,696927,7025,418,0.0595,704.34,294413,0.0789,4.24
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Leisure,Other Paid Accommodation,854,1866,766024,4349,583,0.1341,226.83,132240,0.0789,3.67
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Business,Hotel,1885,3996,1693284,10674,1035,0.097,554.14,573534,0.0831,4.1
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Business,Serviced Apartment,803,1659,733371,8094,462,0.0571,342.13,158063,0.0963,4.5
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Business,Resort,382,767,335194,5407,192,0.0355,751.14,144219,0.0868,4.19
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Business,Other Paid Accommodation,379,752,295084,5037,208,0.0413,211.68,44029,0.0594,4.17
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Religious,Hotel,323,1045,406090,5246,272,0.0518,542.97,147688,0.0616,3.59
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Religious,Serviced Apartment,152,505,213235,3673,120,0.0327,347.43,41691,0.0784,4.33
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Religious,Resort,65,199,71020,4991,52,0.0104,647.28,33658,0.0907,3.88
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Religious,Other Paid Accommodation,61,184,77901,6020,49,0.0081,272.45,13349,0.1179,4.21
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Family Visit,Hotel,2214,5119,2220210,8562,1340,0.1565,449.81,602740,0.0352,4.87
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Family Visit,Serviced Apartment,871,1786,806978,5480,517,0.0943,352.16,182067,0.0815,4.07
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Family Visit,Resort,427,826,330603,5599,195,0.0348,648.15,126388,0.0734,4.24
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Family Visit,Other Paid Accommodation,431,901,435613,5735,239,0.0417,241.94,57824,0.0955,4.14
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Events,Hotel,746,1625,670607,6164,511,0.0829,530.11,270887,0.0453,4.19
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Events,Serviced Apartment,235,499,226078,3990,139,0.0348,377.59,52485,0.0973,4.47
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Events,Resort,131,288,110033,4186,85,0.0203,729.1,61973,0.0882,4.04
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Domestic,Events,Other Paid Accommodation,158,353,156170,4142,107,0.0258,233.93,25030,0.0547,4.31
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Leisure,Hotel,2493,10048,8578654,10333,2915,0.2821,537.9,1567992,0.0782,3.88
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Leisure,Serviced Apartment,961,4055,2975290,6047,873,0.1444,319.28,278728,0.093,4.58
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Leisure,Resort,480,2033,1646905,5157,593,0.115,718.05,425805,0.0998,3.95
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Leisure,Other Paid Accommodation,434,1847,1411822,5556,534,0.0961,222.13,118618,0.0358,4.02
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Business,Hotel,1086,4499,3679590,7303,1297,0.1776,529.24,686418,0.0591,4.06
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Business,Serviced Apartment,405,1644,1246222,4416,459,0.1039,344.56,158151,0.0601,4.44
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Business,Resort,196,808,527404,5515,237,0.043,642.18,152195,0.0394,3.85
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Business,Other Paid Accommodation,225,929,694235,4949,232,0.0469,261.73,60721,0.0768,3.85
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Religious,Hotel,165,862,710383,5944,234,0.0394,591.02,138298,0.1063,4.21
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Religious,Serviced Apartment,67,356,255093,6828,88,0.0129,374.31,32939,0.0873,4.07
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Religious,Resort,50,254,192116,4581,75,0.0164,740.37,55527,0.0268,4.58
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Religious,Other Paid Accommodation,50,259,192710,3770,70,0.0186,242.88,17001,0.0616,4.04
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Family Visit,Hotel,1098,4685,3149467,6581,1077,0.1637,522.1,562302,0.0698,4.37
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Family Visit,Serviced Apartment,539,2376,1631318,5702,772,0.1354,353.33,272774,0.0492,4.13
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Family Visit,Resort,266,1054,842811,5959,254,0.0426,714.63,181515,0.0558,3.87
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Family Visit,Other Paid Accommodation,223,880,666455,4856,220,0.0453,232.48,51144,0.0887,4.24
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Events,Hotel,454,1886,1571182,5989,495,0.0827,523.87,259314,0.0388,4.19
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Events,Serviced Apartment,173,747,553748,7978,202,0.0253,303.0,61207,0.1003,4.3
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Events,Resort,93,381,296393,6750,106,0.0157,635.33,67344,0.01,4.37
2023-03-01,2023,Q1,3,Mar,Tabuk,Northern,Tabuk,Inbound,Events,Other Paid Accommodation,77,321,232117,4227,82,0.0194,227.04,18617,0.0894,4.29
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Leisure,Hotel,8400,15839,7824259,17911,4766,0.2661,564.37,2689783,0.0947,3.83
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Leisure,Serviced Apartment,3659,8040,3398960,12258,2477,0.2021,434.38,1075951,0.0459,4.13
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Leisure,Resort,2157,4045,1932579,8955,961,0.1073,872.19,838178,0.0261,4.03
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Leisure,Other Paid Accommodation,1784,3929,1817913,7644,1012,0.1324,271.18,274432,0.1013,3.86
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Business,Hotel,4641,9745,4544292,10334,2400,0.2322,577.34,1385619,0.0662,4.42
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Business,Serviced Apartment,1708,3507,1685344,7888,1020,0.1293,367.17,374518,0.0629,4.46
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Business,Resort,854,1806,863356,5638,568,0.1007,852.1,483994,0.1078,4.27
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Business,Other Paid Accommodation,907,1799,839403,6689,513,0.0767,296.75,152231,0.0794,3.82
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Religious,Hotel,639,2217,944982,6194,603,0.0974,655.3,395148,0.0804,4.1
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Religious,Serviced Apartment,257,821,410344,3060,229,0.0748,383.82,87895,0.0748,4.24
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Religious,Resort,129,419,204266,5270,113,0.0214,766.62,86627,0.0433,3.93
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Religious,Other Paid Accommodation,142,465,223897,3494,127,0.0363,297.56,37789,0.024,4.02
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Family Visit,Hotel,4304,8676,3963971,11457,2422,0.2114,677.0,1639687,0.0686,4.35
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Family Visit,Serviced Apartment,1881,3535,1792921,8898,1034,0.1162,417.34,431525,0.0456,4.44
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Family Visit,Resort,1123,2813,1264569,7447,812,0.109,826.35,670998,0.1041,4.37
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Family Visit,Other Paid Accommodation,910,1889,860443,5816,552,0.0949,305.61,168698,0.0755,3.96
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Events,Hotel,3382,7591,3232613,9891,2051,0.2074,660.42,1354512,0.0796,4.39
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Events,Serviced Apartment,1262,2650,1352422,6716,740,0.1102,362.25,268066,0.0683,3.65
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Events,Resort,686,1449,732076,4969,412,0.0829,949.41,391157,0.054,3.88
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Domestic,Events,Other Paid Accommodation,671,1249,573622,6870,402,0.0585,260.53,104732,0.0516,4.04
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Leisure,Hotel,5281,24222,20496099,12067,7639,0.633,641.91,4903534,0.0946,4.04
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Leisure,Serviced Apartment,2115,8443,7733941,9211,2195,0.2383,400.97,880119,0.062,3.76
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Leisure,Resort,1140,4964,4110653,6702,1202,0.1793,839.81,1009454,0.0559,3.96
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Leisure,Other Paid Accommodation,1174,5129,4221974,6441,1416,0.2198,242.08,342792,0.0351,4.47
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Business,Hotel,2377,10581,8501267,9014,2827,0.3136,605.22,1710949,0.1164,3.96
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Business,Serviced Apartment,1089,4694,4928295,5460,1217,0.2229,439.96,535428,0.065,4.03
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Business,Resort,610,2529,2092066,6587,719,0.1092,828.34,595573,0.061,4.04
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Business,Other Paid Accommodation,550,2270,1892338,4490,646,0.1439,271.68,175503,0.0197,3.85
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Religious,Hotel,398,2132,1836139,5179,507,0.0979,570.67,289329,0.0996,4.53
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Religious,Serviced Apartment,169,929,856022,4117,256,0.0622,375.99,96252,0.0424,4.24
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Religious,Resort,95,509,488881,5345,130,0.0243,775.74,100845,0.0955,4.3
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Religious,Other Paid Accommodation,85,413,366261,4608,99,0.0215,281.78,27896,0.0973,4.72
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Family Visit,Hotel,2980,12093,10081296,10170,3024,0.2973,644.15,1947920,0.0773,4.32
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Family Visit,Serviced Apartment,1022,4219,3364796,5854,1256,0.2146,453.67,569814,0.0753,4.01
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Family Visit,Resort,719,2935,2390394,6711,840,0.1252,812.72,682686,0.0725,4.38
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Family Visit,Other Paid Accommodation,594,2549,2160227,6364,702,0.1103,272.51,191302,0.0639,4.13
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Events,Hotel,1724,7021,6160250,6082,1821,0.2994,730.66,1330527,0.0418,4.17
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Events,Serviced Apartment,727,3036,2523722,5783,780,0.1349,447.86,349331,0.072,3.9
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Events,Resort,453,1815,1437443,5636,585,0.1038,725.38,424345,0.0367,4.46
2023-04-01,2023,Q2,4,Apr,Riyadh,Central,Riyadh,Inbound,Events,Other Paid Accommodation,369,1594,1323150,5662,507,0.0895,256.14,129860,0.0956,4.32
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Leisure,Hotel,13310,29438,14280665,23881,8343,0.3494,596.4,4975775,0.0718,4.33
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Leisure,Serviced Apartment,6405,11494,5981591,12887,3379,0.2622,415.62,1404396,0.038,4.28
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Leisure,Resort,3047,7050,3259920,7806,2209,0.283,861.92,1903990,0.0917,4.06
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Leisure,Other Paid Accommodation,2564,6243,3014206,9111,1819,0.1996,275.6,501318,0.0757,4.55
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Business,Hotel,7092,16229,6902090,16135,3845,0.2383,663.15,2549811,0.0798,4.25
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Business,Serviced Apartment,2821,5781,2654733,8776,1908,0.2174,456.03,870101,0.0482,4.22
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Business,Resort,1563,3237,1469402,7652,958,0.1252,792.92,759618,0.1189,4.65
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Business,Other Paid Accommodation,1484,2750,1360240,7377,791,0.1072,319.23,252513,0.0656,4.66
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Religious,Hotel,13766,44628,24658485,25264,11765,0.4657,617.73,7267640,0.0859,4.23
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Religious,Serviced Apartment,5390,16906,7339960,12715,4708,0.3703,430.42,2026398,0.0556,3.81
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Religious,Resort,2684,9423,4369271,8347,2517,0.3015,807.51,2032500,0.0527,4.05
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Religious,Other Paid Accommodation,2965,10187,5288701,10635,2202,0.2071,290.98,640740,0.0553,4.43
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Family Visit,Hotel,7525,14216,6275530,15320,4234,0.2764,626.17,2651223,0.0399,4.81
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Family Visit,Serviced Apartment,3366,7591,3949142,8111,1914,0.236,440.19,842528,0.0497,4.08
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Family Visit,Resort,1734,3198,1511194,8362,937,0.1121,925.25,866958,0.0952,4.37
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Family Visit,Other Paid Accommodation,1641,3529,1640378,6286,909,0.1446,275.81,250714,0.0536,4.25
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Events,Hotel,2709,5856,2888084,10020,1609,0.1606,663.1,1066926,0.0829,4.55
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Events,Serviced Apartment,1204,2667,1296181,6797,702,0.1033,396.36,278241,0.0926,3.91
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Events,Resort,656,1357,767984,5233,381,0.0728,825.69,314586,0.0502,4.54
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Domestic,Events,Other Paid Accommodation,486,954,476991,6431,229,0.0356,296.38,67870,0.0732,3.92
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Leisure,Hotel,8409,31897,30750710,17886,7743,0.4329,652.82,5054760,0.0556,4.5
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Leisure,Serviced Apartment,3447,14226,12218413,9208,4409,0.4788,442.69,1951808,0.0727,4.41
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Leisure,Resort,1703,6734,6053095,8139,1898,0.2332,721.64,1369667,0.0434,4.37
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Leisure,Other Paid Accommodation,2143,9522,9109829,8365,2697,0.3224,259.79,700641,0.0938,4.13
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Business,Hotel,4458,18750,16661943,11205,5261,0.4695,662.69,3486421,0.0383,3.9
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Business,Serviced Apartment,1747,7840,7548097,6241,2077,0.3328,364.13,756291,0.0562,4.43
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Business,Resort,920,3795,3425307,5503,1194,0.217,850.1,1015013,0.06,4.42
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Business,Other Paid Accommodation,908,4103,3540844,7367,1138,0.1545,269.35,306518,0.0506,3.88
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Religious,Hotel,7450,41892,38166119,14276,9691,0.6788,559.0,5417266,0.0506,4.19
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Religious,Serviced Apartment,3465,18331,17636721,8211,4881,0.5944,438.95,2142537,0.0912,4.07
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Religious,Resort,1866,10379,8699988,7949,3036,0.3819,808.1,2453401,0.1124,4.06
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Religious,Other Paid Accommodation,1602,8250,7255216,6194,2208,0.3565,247.25,545936,0.09,4.24
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Family Visit,Hotel,5165,21333,19913479,12331,5926,0.4806,717.37,4251162,0.0579,4.58
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Family Visit,Serviced Apartment,1973,8060,6488341,6752,2444,0.362,470.3,1149424,0.0723,4.19
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Family Visit,Resort,1101,4640,4322940,6845,1291,0.1886,802.08,1035479,0.0464,3.48
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Family Visit,Other Paid Accommodation,1044,4354,3713975,4522,1127,0.2492,265.72,299462,0.0501,4.23
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Events,Hotel,1599,6280,5061310,5957,2011,0.3376,686.87,1381305,0.0487,3.78
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Events,Serviced Apartment,640,2694,2399327,6644,771,0.116,376.11,289982,0.0774,4.36
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Events,Resort,325,1384,1169496,7454,334,0.0448,928.17,310007,0.0282,4.72
2023-04-01,2023,Q2,4,Apr,Makkah,Western,Jeddah,Inbound,Events,Other Paid Accommodation,287,1216,958895,4055,361,0.089,306.49,110644,0.076,4.34
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Leisure,Hotel,9131,17925,6896575,17877,4670,0.2612,536.17,2503898,0.0837,4.1
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Leisure,Serviced Apartment,3560,7941,3479965,9618,2338,0.2431,364.56,852341,0.086,4.57
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Leisure,Resort,1886,3731,1462613,8790,1059,0.1205,816.19,864348,0.0193,4.5
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Leisure,Other Paid Accommodation,1650,3348,1341633,8228,972,0.1181,218.07,211960,0.0741,4.33
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Business,Hotel,4022,9337,3853296,8423,2611,0.31,527.51,1377339,0.0778,4.55
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Business,Serviced Apartment,1338,2745,1089076,5680,749,0.1319,369.65,276868,0.0775,3.98
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Business,Resort,855,1954,854317,5654,507,0.0897,621.13,314913,0.0593,3.84
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Business,Other Paid Accommodation,924,1782,798240,8122,499,0.0614,238.08,118801,0.0369,4.02
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Religious,Hotel,8390,28276,11896119,18156,8268,0.4554,513.85,4248499,0.0754,4.08
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Religious,Serviced Apartment,2840,9254,4016682,7762,2562,0.3301,339.08,868732,0.0475,4.05
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Religious,Resort,1321,4159,1631546,6585,906,0.1376,731.0,662281,0.0927,4.24
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Religious,Other Paid Accommodation,1546,4943,1882410,7184,1443,0.2009,214.57,309627,0.0584,4.09
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Family Visit,Hotel,5479,11750,4370759,10582,3445,0.3256,623.38,2147534,0.063,4.18
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Family Visit,Serviced Apartment,1846,3581,1274432,8643,929,0.1075,379.4,352465,0.051,4.18
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Family Visit,Resort,1039,2404,1023794,6650,698,0.105,746.74,521221,0.0377,3.95
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Family Visit,Other Paid Accommodation,741,1669,684336,6866,475,0.0692,220.75,104857,0.067,4.04
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Events,Hotel,1414,3228,1559997,8112,885,0.1091,572.4,506570,0.1128,3.92
2023-04-01,2023,Q2,4,Apr,Madinah,Western,Madinah,Domestic,Events,Serviced Apartment,653,1471,661862,6735,396,0.0588,406.92,161140,0.0785,4.04
